gene_symbol	biotype
Plekha3	protein_coding
Plekha4	protein_coding
Plekha5	protein_coding
Plekha6	protein_coding
Plekha7	protein_coding
Plekha8	protein_coding
Plekhb1	protein_coding
Plekhb2	protein_coding
Plekhd1	protein_coding
Plekhd1os	lncRNA
Plekhf1	protein_coding
Plekhf2	protein_coding
Plekhg1	protein_coding
Plekhg2	protein_coding
Plekhg3	protein_coding
Plekhg4	protein_coding
Plekhg5	protein_coding
Plekhg6	protein_coding
Plekhh1	protein_coding
Plekhh2	protein_coding
Plekhh3	protein_coding
Plekhj1	protein_coding
Plekhm1	protein_coding
Plekhm2	protein_coding
Plekhm3	protein_coding
Plekhn1	protein_coding
Plekho1	protein_coding
Plekho2	protein_coding
Plekhs1	protein_coding
Plet1	protein_coding
Plet1os	lncRNA
Plg	protein_coding
Plgrkt	protein_coding
Plin1	protein_coding
Plin2	protein_coding
Plin3	protein_coding
Plin4	protein_coding
Plin5	protein_coding
Plk-ps1	processed_pseudogene
Plk1	protein_coding
Plk2	protein_coding
Plk3	protein_coding
Plk4	protein_coding
Plk5	protein_coding
Pllp	protein_coding
Pln	protein_coding
Plod1	protein_coding
Plod2	protein_coding
Plod3	protein_coding
Plp1	protein_coding
Plp2	protein_coding
Plpbp	protein_coding
Plpp1	protein_coding
Plpp2	protein_coding
Plpp3	protein_coding
Plpp4	protein_coding
Plpp5	protein_coding
Plpp6	protein_coding
Plpp7	protein_coding
Plppr1	protein_coding
Plppr2	protein_coding
Plppr3	protein_coding
Plppr4	protein_coding
Plppr5	protein_coding
Plrg1	protein_coding
Pls1	protein_coding
Pls3	protein_coding
Plscr1	protein_coding
Plscr1l1	protein_coding
Plscr2	protein_coding
Plscr3	protein_coding
Plscr4	protein_coding
Plscr5	protein_coding
Pltp	protein_coding
Plut	lncRNA
Plvap	protein_coding
Plxdc1	protein_coding
Plxdc2	protein_coding
Plxna1	protein_coding
Plxna2	protein_coding
Plxna3	protein_coding
Plxna4	protein_coding
Plxna4os1	lncRNA
Plxna4os2	lncRNA
Plxna4os3	lncRNA
Plxnb1	protein_coding
Plxnb2	protein_coding
Plxnb3	protein_coding
Plxnc1	protein_coding
Plxnd1	protein_coding
Pm20d1	protein_coding
Pm20d2	protein_coding
Pmaip1	protein_coding
Pmch	protein_coding
Pmel	protein_coding
Pmepa1	protein_coding
Pmepa1os	lncRNA
Pmf1	protein_coding
Pmfbp1	protein_coding
Pmis2	protein_coding
Pml	protein_coding
Pmm1	protein_coding
Pmm2	protein_coding
Pmp2	protein_coding
Pmp22	protein_coding
Pmpca	protein_coding
Pmpcb	protein_coding
Pms1	protein_coding
Pms2	protein_coding
Pmvk	protein_coding
Pnck	protein_coding
Pnisr	protein_coding
Pnkd	protein_coding
Pnkp	protein_coding
Pnldc1	protein_coding
Pnlip	protein_coding
Pnliprp1	protein_coding
Pnliprp2	protein_coding
Pnma1	protein_coding
Pnma2	protein_coding
Pnma3	protein_coding
Pnma5	protein_coding
Pnma6e	protein_coding
Pnma8a	protein_coding
Pnma8b	protein_coding
Pnma8c	protein_coding
Pnmt	protein_coding
Pnn	protein_coding
Pno1	protein_coding
Pnoc	protein_coding
Pnp	protein_coding
Pnp2	protein_coding
Pnpla1	protein_coding
Pnpla1os	lncRNA
Pnpla2	protein_coding
Pnpla3	protein_coding
Pnpla5	protein_coding
Pnpla6	protein_coding
Pnpla7	protein_coding
Pnpla8	protein_coding
Pnpo	protein_coding
Pnpt1	protein_coding
Pnrc1	protein_coding
Pnrc2	protein_coding
Poc1a	protein_coding
Poc1b	protein_coding
Poc5	protein_coding
Podn	protein_coding
Podnl1	protein_coding
Podxl	protein_coding
Podxl2	protein_coding
Pof1b	protein_coding
Pofut1	protein_coding
Pofut2	protein_coding
Pogk	protein_coding
Poglut1	protein_coding
Poglut2	protein_coding
Poglut3	protein_coding
Pogz	protein_coding
Pola1	protein_coding
Pola2	protein_coding
Polb	protein_coding
Pold1	protein_coding
Pold2	protein_coding
Pold3	protein_coding
Pold4	protein_coding
Poldip2	protein_coding
Poldip3	protein_coding
Pole	protein_coding
Pole2	protein_coding
Pole3	protein_coding
Pole4	protein_coding
Polg	protein_coding
Polg2	protein_coding
Polh	protein_coding
Poli	protein_coding
Polk	protein_coding
Poll	protein_coding
Polm	protein_coding
Poln	protein_coding
Polq	protein_coding
Polr1a	protein_coding
Polr1b	protein_coding
Polr1c	protein_coding
Polr1d	protein_coding
Polr1e	protein_coding
Polr1f	protein_coding
Polr1g	protein_coding
Polr1h	protein_coding
Polr1has	protein_coding
Polr2a	protein_coding
Polr2b	protein_coding
Polr2c	protein_coding
Polr2d	protein_coding
Polr2d-ps1	processed_pseudogene
Polr2e	protein_coding
Polr2f	protein_coding
Polr2g	protein_coding
Polr2h	protein_coding
Polr2i	protein_coding
Polr2j	protein_coding
Polr2k	protein_coding
Polr2k-ps	processed_pseudogene
Polr2l	protein_coding
Polr2m	protein_coding
Polr3a	protein_coding
Polr3b	protein_coding
Polr3c	protein_coding
Polr3d	protein_coding
Polr3e	protein_coding
Polr3f	protein_coding
Polr3g	protein_coding
Polr3gl	protein_coding
Polr3h	protein_coding
Polr3k	protein_coding
Polrmt	protein_coding
Pom121	protein_coding
Pom121l12	protein_coding
Pom121l2	protein_coding
Pomc	protein_coding
Pomgnt1	protein_coding
Pomgnt2	protein_coding
Pomk	protein_coding
Pomp	protein_coding
Pomt1	protein_coding
Pomt2	protein_coding
Pon1	protein_coding
Pon2	protein_coding
Pon3	protein_coding
Pop1	protein_coding
Pop4	protein_coding
Pop5	protein_coding
Pop7	protein_coding
Popdc2	protein_coding
Popdc3	protein_coding
Por	protein_coding
Porcn	protein_coding
Postn	protein_coding
Pot1a	protein_coding
Pot1b	protein_coding
Potefam1	protein_coding
Potefam2	transcribed_unprocessed_pseudogene
Potefam3a	protein_coding
Potefam3b	protein_coding
Potefam3c	protein_coding
Potefam3d	protein_coding
Potefam3e	protein_coding
Potefam3f	protein_coding
Poteg	protein_coding
Potegl	protein_coding
Pou1f1	protein_coding
Pou2af1	protein_coding
Pou2af2	protein_coding
Pou2af3	protein_coding
Pou2f1	protein_coding
Pou2f2	protein_coding
Pou2f3	protein_coding
Pou2f3-rs1	processed_pseudogene
Pou3f1	protein_coding
Pou3f2	protein_coding
Pou3f3	protein_coding
Pou3f4	protein_coding
Pou4f1	protein_coding
Pou4f2	protein_coding
Pou4f3	protein_coding
Pou5f1	protein_coding
Pou5f1-rs11	processed_pseudogene
Pou5f1-rs13	processed_pseudogene
Pou5f1-rs3	processed_pseudogene
Pou5f1-rs4	processed_pseudogene
Pou5f1-rs5	processed_pseudogene
Pou5f1-rs6	processed_pseudogene
Pou5f1-rs8	processed_pseudogene
Pou5f2	protein_coding
Pou6f1	protein_coding
Pou6f2	protein_coding
Pp2d1	protein_coding
Ppa1	protein_coding
Ppa2	protein_coding
Ppan	protein_coding
Ppara	protein_coding
Ppard	protein_coding
Pparg	protein_coding
Ppargc1a	protein_coding
Ppargc1b	protein_coding
Ppat	protein_coding
Ppbp	protein_coding
Ppcdc	protein_coding
Ppcs	protein_coding
Ppdpf	protein_coding
Ppef1	protein_coding
Ppef2	protein_coding
Ppfia1	protein_coding
Ppfia2	protein_coding
Ppfia3	protein_coding
Ppfia4	protein_coding
Ppfibp1	protein_coding
Ppfibp2	protein_coding
Pphln1	protein_coding
Pphln1-ps1	lncRNA
Ppia	protein_coding
Ppib	protein_coding
Ppic	protein_coding
Ppid	protein_coding
Ppie	protein_coding
Ppif	protein_coding
Ppifos	lncRNA
Ppig	protein_coding
Ppih	protein_coding
Ppihl	protein_coding
Ppil1	protein_coding
Ppil2	protein_coding
Ppil3	protein_coding
Ppil4	protein_coding
Ppil6	protein_coding
Ppip5k1	protein_coding
Ppip5k2	protein_coding
Ppl	protein_coding
Ppm1a	protein_coding
Ppm1b	protein_coding
Ppm1d	protein_coding
Ppm1e	protein_coding
Ppm1f	protein_coding
Ppm1g	protein_coding
Ppm1h	protein_coding
Ppm1j	protein_coding
Ppm1k	protein_coding
Ppm1l	protein_coding
Ppm1m	protein_coding
Ppm1n	protein_coding
Ppme1	protein_coding
Ppnr	lncRNA
Ppox	protein_coding
Ppp1ca	protein_coding
Ppp1cb	protein_coding
Ppp1cc	protein_coding
Ppp1ccb	lncRNA
Ppp1r10	protein_coding
Ppp1r11	protein_coding
Ppp1r12a	protein_coding
Ppp1r12b	protein_coding
Ppp1r12c	protein_coding
Ppp1r13b	protein_coding
Ppp1r13l	protein_coding
Ppp1r14a	protein_coding
Ppp1r14b	protein_coding
Ppp1r14bl	protein_coding
Ppp1r14c	protein_coding
Ppp1r14d	protein_coding
Ppp1r15a	protein_coding
Ppp1r15b	protein_coding
Ppp1r16a	protein_coding
Ppp1r16b	protein_coding
Ppp1r17	protein_coding
Ppp1r18	protein_coding
Ppp1r18os	lncRNA
Ppp1r1a	protein_coding
Ppp1r1b	protein_coding
Ppp1r1c	protein_coding
Ppp1r2	protein_coding
Ppp1r2-ps1	protein_coding
Ppp1r2-ps2	processed_pseudogene
Ppp1r2-ps3	processed_pseudogene
Ppp1r2-ps4	transcribed_processed_pseudogene
Ppp1r2-ps6	protein_coding
Ppp1r2-ps7	transcribed_processed_pseudogene
Ppp1r2-ps9	lncRNA
Ppp1r21	protein_coding
Ppp1r26	protein_coding
Ppp1r27	protein_coding
Ppp1r35	protein_coding
Ppp1r36	protein_coding
Ppp1r36dn	lncRNA
Ppp1r37	protein_coding
Ppp1r3a	protein_coding
Ppp1r3b	protein_coding
Ppp1r3c	protein_coding
Ppp1r3d	protein_coding
Ppp1r3e	protein_coding
Ppp1r3f	protein_coding
Ppp1r3g	protein_coding
Ppp1r42	protein_coding
Ppp1r7	protein_coding
Ppp1r8	protein_coding
Ppp1r9a	protein_coding
Ppp1r9b	protein_coding
Ppp2ca	protein_coding
Ppp2cb	protein_coding
Ppp2r1a	protein_coding
Ppp2r1b	protein_coding
Ppp2r2a	protein_coding
Ppp2r2b	protein_coding
Ppp2r2c	protein_coding
Ppp2r2cos	lncRNA
Ppp2r2d	protein_coding
Ppp2r3a	protein_coding
Ppp2r3c	protein_coding
Ppp2r3d	protein_coding
Ppp2r5a	protein_coding
Ppp2r5b	protein_coding
Ppp2r5c	protein_coding
Ppp2r5d	protein_coding
Ppp2r5e	protein_coding
Ppp3ca	protein_coding
Ppp3cb	protein_coding
Ppp3cc	protein_coding
Ppp3r1	protein_coding
Ppp3r2	protein_coding
Ppp4c	protein_coding
Ppp4r1	protein_coding
Ppp4r1l-ps	lncRNA
Ppp4r2	protein_coding
Ppp4r3a	protein_coding
Ppp4r3b	protein_coding
Ppp4r3c-ps	processed_pseudogene
Ppp4r3c1	protein_coding
Ppp4r3c2	protein_coding
Ppp4r4	protein_coding
Ppp5c	protein_coding
Ppp6c	protein_coding
Ppp6r1	protein_coding
Ppp6r2	protein_coding
Ppp6r3	protein_coding
Pprc1	protein_coding
Ppt1	protein_coding
Ppt2	protein_coding
Pptc7	protein_coding
Ppwd1	protein_coding
Ppy	protein_coding
Pqbp1	protein_coding
Pradc1	protein_coding
Praf2	protein_coding
Prag1	protein_coding
Pram1	protein_coding
Prame62	protein_coding
Pramel1	protein_coding
Pramel11	protein_coding
Pramel12	protein_coding
Pramel13	protein_coding
Pramel13os	lncRNA
Pramel14	protein_coding
Pramel15	protein_coding
Pramel16	protein_coding
Pramel17	protein_coding
Pramel18	protein_coding
Pramel19	protein_coding
Pramel20	protein_coding
Pramel21	protein_coding
Pramel22	protein_coding
Pramel23	protein_coding
Pramel24	protein_coding
Pramel25	protein_coding
Pramel26	protein_coding
Pramel27	protein_coding
Pramel28	protein_coding
Pramel29	protein_coding
Pramel30	protein_coding
Pramel31	protein_coding
Pramel32	protein_coding
Pramel33	protein_coding
Pramel34	protein_coding
Pramel35	protein_coding
Pramel36	protein_coding
Pramel37	protein_coding
Pramel38	protein_coding
Pramel39-ps	lncRNA
Pramel3a	protein_coding
Pramel3b	protein_coding
Pramel3c	protein_coding
Pramel3d	protein_coding
Pramel3e	protein_coding
Pramel4	protein_coding
Pramel40	protein_coding
Pramel41	protein_coding
Pramel42	protein_coding
Pramel43	protein_coding
Pramel44	protein_coding
Pramel45	protein_coding
Pramel46	protein_coding
Pramel47	protein_coding
Pramel48	protein_coding
Pramel49	protein_coding
Pramel5	protein_coding
Pramel50	protein_coding
Pramel51	protein_coding
Pramel52-ps	lncRNA
Pramel53	protein_coding
Pramel54	protein_coding
Pramel55	protein_coding
Pramel56	protein_coding
Pramel57	protein_coding
Pramel58	unprocessed_pseudogene
Pramel59	transcribed_unprocessed_pseudogene
Pramel6	protein_coding
Pramel60	protein_coding
Pramel61	protein_coding
Pramel7	protein_coding
Pramex1	protein_coding
Pramex2	unprocessed_pseudogene
Prap1	protein_coding
Prb1a	protein_coding
Prb1b	protein_coding
Prb1c	protein_coding
Prb3-ps	processed_pseudogene
Prc1	protein_coding
Prcc	protein_coding
Prcd	protein_coding
Prcp	protein_coding
Prdm1	protein_coding
Prdm10	protein_coding
Prdm11	protein_coding
Prdm12	protein_coding
Prdm13	protein_coding
Prdm14	protein_coding
Prdm15	protein_coding
Prdm16	protein_coding
Prdm16os	lncRNA
Prdm2	protein_coding
Prdm4	protein_coding
Prdm5	protein_coding
Prdm6	protein_coding
Prdm8	protein_coding
Prdm9	protein_coding
Prdx1	protein_coding
Prdx1-ps	processed_pseudogene
Prdx2	protein_coding
Prdx2-ps1	transcribed_processed_pseudogene
Prdx2-ps2	processed_pseudogene
Prdx3	protein_coding
Prdx4	protein_coding
Prdx5	protein_coding
Prdx6	protein_coding
Prdx6-ps2	processed_pseudogene
Prdx6b	protein_coding
Preb	protein_coding
Prelid1	protein_coding
Prelid2	protein_coding
Prelid3a	protein_coding
Prelid3b	protein_coding
Prelp	protein_coding
Prep	protein_coding
Prepl	protein_coding
Prex1	protein_coding
Prex2	protein_coding
Prf1	protein_coding
Prg2	protein_coding
Prg3	protein_coding
Prg4	protein_coding
Prh1	protein_coding
Prickle1	protein_coding
Prickle2	protein_coding
Prickle3	protein_coding
Prickle4	protein_coding
Prim1	protein_coding
Prim2	protein_coding
Prima1	protein_coding
Primpol	protein_coding
Prkaa1	protein_coding
Prkaa2	protein_coding
Prkab1	protein_coding
Prkab2	protein_coding
Prkaca	protein_coding
Prkaca-ps1	processed_pseudogene
Prkacb	protein_coding
Prkag1	protein_coding
Prkag2	protein_coding
Prkag2os1	lncRNA
Prkag2os2	lncRNA
Prkag3	protein_coding
Prkar1a	protein_coding
Prkar1b	protein_coding
Prkar2a	protein_coding
Prkar2b	protein_coding
Prkca	protein_coding
Prkcb	protein_coding
Prkcd	protein_coding
Prkce	protein_coding
Prkcg	protein_coding
Prkch	protein_coding
Prkci	protein_coding
Prkcq	protein_coding
Prkcsh	protein_coding
Prkcz	protein_coding
Prkcz2	processed_pseudogene
Prkd1	protein_coding
Prkd2	protein_coding
Prkd3	protein_coding
Prkdc	protein_coding
Prkg1	protein_coding
Prkg2	protein_coding
Prkn	protein_coding
Prkra	protein_coding
Prkrip1	protein_coding
Prkx	protein_coding
Prl	protein_coding
Prl2a1	protein_coding
Prl2b1	protein_coding
Prl2c1	protein_coding
Prl2c2	protein_coding
Prl2c3	protein_coding
Prl2c5	protein_coding
Prl3a1	protein_coding
Prl3b1	protein_coding
Prl3c1	protein_coding
Prl3d1	protein_coding
Prl3d2	protein_coding
Prl3d3	protein_coding
Prl4a1	protein_coding
Prl5a1	protein_coding
Prl6a1	protein_coding
Prl7a1	protein_coding
Prl7a2	protein_coding
Prl7b1	protein_coding
Prl7c1	protein_coding
Prl7d1	protein_coding
Prl8a1	protein_coding
Prl8a2	protein_coding
Prl8a6	protein_coding
Prl8a8	protein_coding
Prl8a9	protein_coding
Prlh	protein_coding
Prlhr	protein_coding
Prlr	protein_coding
Prm1	protein_coding
Prm2	protein_coding
Prm3	protein_coding
Prmt1	protein_coding
Prmt2	protein_coding
Prmt3	protein_coding
Prmt5	protein_coding
Prmt6	protein_coding
Prmt7	protein_coding
Prmt8	protein_coding
Prmt9	protein_coding
Prn	protein_coding
Prnd	protein_coding
Prnp	protein_coding
Prob1	protein_coding
Proc	protein_coding
Proca1	protein_coding
Procr	protein_coding
Prodh	protein_coding
Prodh2	protein_coding
Prok1	protein_coding
Prok2	protein_coding
Prokr1	protein_coding
Prokr2	protein_coding
Prol1	protein_coding
Prom1	protein_coding
Prom2	protein_coding
Prop1	protein_coding
Prorp	protein_coding
Prorsd1	protein_coding
Pros1	protein_coding
Proscos	lncRNA
Proser1	protein_coding
Proser2	protein_coding
Proser3	protein_coding
Prox1	protein_coding
Prox1os	lncRNA
Prox2	protein_coding
Prox2os	lncRNA
Proz	protein_coding
Prp2	protein_coding
Prp2rt	protein_coding
Prpf18	protein_coding
Prpf19	protein_coding
Prpf3	protein_coding
Prpf31	protein_coding
Prpf38a	protein_coding
Prpf38b	protein_coding
Prpf39	protein_coding
Prpf4	protein_coding
Prpf40a	protein_coding
Prpf40b	protein_coding
Prpf4b	protein_coding
Prpf6	protein_coding
Prpf8	protein_coding
Prph	protein_coding
Prph2	protein_coding
Prps1	protein_coding
Prps1l1	protein_coding
Prps1l3	protein_coding
Prps2	protein_coding
Prpsap1	protein_coding
Prpsap2	protein_coding
Prr11	protein_coding
Prr12	protein_coding
Prr13	protein_coding
Prr14	protein_coding
Prr14l	protein_coding
Prr15	protein_coding
Prr15l	protein_coding
Prr16	protein_coding
Prr18	protein_coding
Prr19	protein_coding
Prr22	protein_coding
Prr23a1	protein_coding
Prr23a2	protein_coding
Prr23a3	protein_coding
Prr23a4	protein_coding
Prr27	protein_coding
Prr29	protein_coding
Prr3	protein_coding
Prr30	protein_coding
Prr32	protein_coding
Prr33	protein_coding
Prr35	protein_coding
Prr36	protein_coding
Prr5	protein_coding
Prr5l	protein_coding
Prr7	protein_coding
Prr9	protein_coding
Prrc1	protein_coding
Prrc2a	protein_coding
Prrc2b	protein_coding
Prrc2c	protein_coding
Prrg1	protein_coding
Prrg2	protein_coding
Prrg3	protein_coding
Prrg4	protein_coding
Prrt1	protein_coding
Prrt1b	protein_coding
Prrt2	protein_coding
Prrt3	protein_coding
Prrt4	protein_coding
Prrx1	protein_coding
Prrx2	protein_coding
Prss1	protein_coding
Prss12	protein_coding
Prss16	protein_coding
Prss1l	protein_coding
Prss2	protein_coding
Prss21	protein_coding
Prss22	protein_coding
Prss23	protein_coding
Prss23os	lncRNA
Prss27	protein_coding
Prss28	protein_coding
Prss29	protein_coding
Prss3	protein_coding
Prss30	protein_coding
Prss32	protein_coding
Prss33	protein_coding
Prss34	protein_coding
Prss35	protein_coding
Prss36	protein_coding
Prss37	protein_coding
Prss38	protein_coding
Prss39	protein_coding
Prss3b	protein_coding
Prss3l	protein_coding
Prss40	protein_coding
Prss41	protein_coding
Prss42	protein_coding
Prss43	protein_coding
Prss44	protein_coding
Prss45	protein_coding
Prss46	protein_coding
Prss47	protein_coding
Prss48	protein_coding
Prss50	protein_coding
Prss51	protein_coding
Prss52	protein_coding
Prss53	protein_coding
Prss54	protein_coding
Prss55	protein_coding
Prss56	protein_coding
Prss57	protein_coding
Prss58	protein_coding
Prss59	protein_coding
Prss8	protein_coding
Prtg	protein_coding
Prtn3	protein_coding
Prune1	protein_coding
Prune2	protein_coding
Prx	protein_coding
Prxl2a	protein_coding
Prxl2b	protein_coding
Prxl2c	protein_coding
Psap	protein_coding
Psapl1	protein_coding
Psat1	protein_coding
Psca	protein_coding
Psd	protein_coding
Psd2	protein_coding
Psd3	protein_coding
Psd4	protein_coding
Psen1	protein_coding
Psen2	protein_coding
Psenen	protein_coding
Psenen-ps	processed_pseudogene
Psg-ps1	transcribed_unprocessed_pseudogene
Psg16	protein_coding
Psg17	protein_coding
Psg18	protein_coding
Psg19	protein_coding
Psg20	protein_coding
Psg21	protein_coding
Psg22	protein_coding
Psg23	protein_coding
Psg25	protein_coding
Psg26	protein_coding
Psg27	protein_coding
Psg28	protein_coding
Psg29	protein_coding
Psip1	protein_coding
Pskh1	protein_coding
Psma1	protein_coding
Psma2	protein_coding
Psma3	protein_coding
Psma4	protein_coding
Psma5	protein_coding
Psma5-ps	processed_pseudogene
Psma6	protein_coding
Psma7	protein_coding
Psma8	protein_coding
Psmb1	protein_coding
Psmb10	protein_coding
Psmb11	protein_coding
Psmb2	protein_coding
Psmb3	protein_coding
Psmb4	protein_coding
Psmb5	protein_coding
Psmb5-ps	processed_pseudogene
Psmb6	protein_coding
Psmb6-ps	processed_pseudogene
Psmb6-ps2	processed_pseudogene
Psmb7	protein_coding
Psmb7-ps2	transcribed_processed_pseudogene
Psmb8	protein_coding
Psmb9	protein_coding
Psmc1	protein_coding
Psmc2	protein_coding
Psmc3	protein_coding
Psmc3ip	protein_coding
Psmc4	protein_coding
Psmc5	protein_coding
Psmc6	protein_coding
Psmd1	protein_coding
Psmd10	protein_coding
Psmd11	protein_coding
Psmd12	protein_coding
Psmd13	protein_coding
Psmd14	protein_coding
Psmd2	protein_coding
Psmd3	protein_coding
Psmd4	protein_coding
Psmd5	protein_coding
Psmd6	protein_coding
Psmd7	protein_coding
Psmd8	protein_coding
Psmd9	protein_coding
Psme1	protein_coding
Psme2	protein_coding
Psme2b	protein_coding
Psme3	protein_coding
Psme3ip1	protein_coding
Psme4	protein_coding
Psmf1	protein_coding
Psmg1	protein_coding
Psmg2	protein_coding
Psmg3	protein_coding
Psmg4	protein_coding
Psors1c2	protein_coding
Pspc1	protein_coding
Psph	protein_coding
Pspn	protein_coding
Psrc1	protein_coding
Pstk	protein_coding
Pstpip1	protein_coding
Pstpip2	protein_coding
Ptafr	protein_coding
Ptar1	protein_coding
Ptbp1	protein_coding
Ptbp2	protein_coding
Ptbp3	protein_coding
Ptcd1	protein_coding
Ptcd2	protein_coding
Ptcd3	protein_coding
Ptch1	protein_coding
Ptch2	protein_coding
Ptchd1	protein_coding
Ptchd3	protein_coding
Ptchd4	protein_coding
Ptcra	protein_coding
Ptdss1	protein_coding
Ptdss2	protein_coding
Pten	protein_coding
Pter	protein_coding
Ptf1a	protein_coding
Ptf1aos	lncRNA
Ptgdr	protein_coding
Ptgdr2	protein_coding
Ptgds	protein_coding
Ptger1	protein_coding
Ptger2	protein_coding
Ptger3	protein_coding
Ptger4	protein_coding
Ptges	protein_coding
Ptges2	protein_coding
Ptges3	protein_coding
Ptges3-ps	transcribed_processed_pseudogene
Ptges3l	protein_coding
Ptgfr	protein_coding
Ptgfrn	protein_coding
Ptgir	protein_coding
Ptgis	protein_coding
Ptgr1	protein_coding
Ptgr2	protein_coding
Ptgr3	protein_coding
Ptgs1	protein_coding
Ptgs2	protein_coding
Ptgs2os	lncRNA
Ptgs2os2	lncRNA
Pth	protein_coding
Pth1r	protein_coding
Pth2	protein_coding
Pth2r	protein_coding
Pthlh	protein_coding
Ptk2	protein_coding
Ptk2b	protein_coding
Ptk6	protein_coding
Ptk7	protein_coding
Ptma	protein_coding
Ptma-ps1	processed_pseudogene
Ptma-ps2	transcribed_processed_pseudogene
Ptms	protein_coding
Ptn	protein_coding
Ptov1	protein_coding
Ptp4a1	protein_coding
Ptp4a2	protein_coding
Ptp4a3	protein_coding
Ptpa	protein_coding
Ptpdc1	protein_coding
Ptpmt1	protein_coding
Ptpn1	protein_coding
Ptpn11	protein_coding
Ptpn12	protein_coding
Ptpn13	protein_coding
Ptpn14	protein_coding
Ptpn18	protein_coding
Ptpn2	protein_coding
Ptpn20	protein_coding
Ptpn21	protein_coding
Ptpn22	protein_coding
Ptpn23	protein_coding
Ptpn3	protein_coding
Ptpn4	protein_coding
Ptpn5	protein_coding
Ptpn6	protein_coding
