scope,chromosome,bin_idx,start_bp,end_bp,start_mb,end_mb,region,bin_width_bp,bin_mid_bp,chrom_length_bp,chrom_offset_bp,chrom_center_mb,label,genome_mid_bp,mean_n_variants,sem_n_variants,mean_variants_per_100mb,sem_variants_per_100mb,n_unique_donor_variants,n_stage_timing_donors,bin_size_bp,species,dataset,plot_label,scope_color
Embryoblast,chr14,3,30000001,40000000,30.000001,40.0,chr14:30.0-40.0 Mb,10000000,35000000.5,124902244,1888470200,1950.921322,14,1923470200.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,4,40000001,50000000,40.000001,50.0,chr14:40.0-50.0 Mb,10000000,45000000.5,124902244,1888470200,1950.921322,14,1933470200.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,5,50000001,60000000,50.000001,60.0,chr14:50.0-60.0 Mb,10000000,55000000.5,124902244,1888470200,1950.921322,14,1943470200.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,6,60000001,70000000,60.000001,70.0,chr14:60.0-70.0 Mb,10000000,65000000.5,124902244,1888470200,1950.921322,14,1953470200.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,7,70000001,80000000,70.000001,80.0,chr14:70.0-80.0 Mb,10000000,75000000.5,124902244,1888470200,1950.921322,14,1963470200.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,8,80000001,90000000,80.000001,90.0,chr14:80.0-90.0 Mb,10000000,85000000.5,124902244,1888470200,1950.921322,14,1973470200.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,9,90000001,100000000,90.000001,100.0,chr14:90.0-100.0 Mb,10000000,95000000.5,124902244,1888470200,1950.921322,14,1983470200.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,10,100000001,110000000,100.000001,110.0,chr14:100.0-110.0 Mb,10000000,105000000.5,124902244,1888470200,1950.921322,14,1993470200.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,11,110000001,120000000,110.000001,120.0,chr14:110.0-120.0 Mb,10000000,115000000.5,124902244,1888470200,1950.921322,14,2003470200.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr14,12,120000001,124902244,120.000001,124.902244,chr14:120.0-124.9 Mb,4902244,122451122.5,124902244,1888470200,1950.921322,14,2010921322.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,0,1,10000000,1e-06,10.0,chr15:0.0-10.0 Mb,10000000,5000000.5,104043685,2013372444,2065.3942865,15,2018372444.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,1,10000001,20000000,10.000001,20.0,chr15:10.0-20.0 Mb,10000000,15000000.5,104043685,2013372444,2065.3942865,15,2028372444.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,2,20000001,30000000,20.000001,30.0,chr15:20.0-30.0 Mb,10000000,25000000.5,104043685,2013372444,2065.3942865,15,2038372444.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,3,30000001,40000000,30.000001,40.0,chr15:30.0-40.0 Mb,10000000,35000000.5,104043685,2013372444,2065.3942865,15,2048372444.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,4,40000001,50000000,40.000001,50.0,chr15:40.0-50.0 Mb,10000000,45000000.5,104043685,2013372444,2065.3942865,15,2058372444.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,5,50000001,60000000,50.000001,60.0,chr15:50.0-60.0 Mb,10000000,55000000.5,104043685,2013372444,2065.3942865,15,2068372444.5,0.5555555555555556,0.2421610524189263,5.555555555555555,2.4216105241892634,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,6,60000001,70000000,60.000001,70.0,chr15:60.0-70.0 Mb,10000000,65000000.5,104043685,2013372444,2065.3942865,15,2078372444.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,7,70000001,80000000,70.000001,80.0,chr15:70.0-80.0 Mb,10000000,75000000.5,104043685,2013372444,2065.3942865,15,2088372444.5,0.5555555555555556,0.2421610524189263,5.555555555555555,2.4216105241892634,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,8,80000001,90000000,80.000001,90.0,chr15:80.0-90.0 Mb,10000000,85000000.5,104043685,2013372444,2065.3942865,15,2098372444.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,9,90000001,100000000,90.000001,100.0,chr15:90.0-100.0 Mb,10000000,95000000.5,104043685,2013372444,2065.3942865,15,2108372444.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr15,10,100000001,104043685,100.000001,104.043685,chr15:100.0-104.0 Mb,4043685,102021843.0,104043685,2013372444,2065.3942865,15,2115394287.0,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,0,1,10000000,1e-06,10.0,chr16:0.0-10.0 Mb,10000000,5000000.5,98207768,2117416129,2166.520013,16,2122416129.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,1,10000001,20000000,10.000001,20.0,chr16:10.0-20.0 Mb,10000000,15000000.5,98207768,2117416129,2166.520013,16,2132416129.5,0.4444444444444444,0.2939723678960656,4.444444444444445,2.939723678960656,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,2,20000001,30000000,20.000001,30.0,chr16:20.0-30.0 Mb,10000000,25000000.5,98207768,2117416129,2166.520013,16,2142416129.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,3,30000001,40000000,30.000001,40.0,chr16:30.0-40.0 Mb,10000000,35000000.5,98207768,2117416129,2166.520013,16,2152416129.5,0.3333333333333333,0.23570226039551587,3.3333333333333335,2.3570226039551585,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,4,40000001,50000000,40.000001,50.0,chr16:40.0-50.0 Mb,10000000,45000000.5,98207768,2117416129,2166.520013,16,2162416129.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,5,50000001,60000000,50.000001,60.0,chr16:50.0-60.0 Mb,10000000,55000000.5,98207768,2117416129,2166.520013,16,2172416129.5,0.2222222222222222,0.2222222222222222,2.2222222222222223,2.2222222222222223,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,6,60000001,70000000,60.000001,70.0,chr16:60.0-70.0 Mb,10000000,65000000.5,98207768,2117416129,2166.520013,16,2182416129.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,7,70000001,80000000,70.000001,80.0,chr16:70.0-80.0 Mb,10000000,75000000.5,98207768,2117416129,2166.520013,16,2192416129.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,8,80000001,90000000,80.000001,90.0,chr16:80.0-90.0 Mb,10000000,85000000.5,98207768,2117416129,2166.520013,16,2202416129.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr16,9,90000001,98207768,90.000001,98.207768,chr16:90.0-98.2 Mb,8207768,94103884.5,98207768,2117416129,2166.520013,16,2211520013.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,0,1,10000000,1e-06,10.0,chr17:0.0-10.0 Mb,10000000,5000000.5,94987271,2215623897,2263.1175325,17,2220623897.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,1,10000001,20000000,10.000001,20.0,chr17:10.0-20.0 Mb,10000000,15000000.5,94987271,2215623897,2263.1175325,17,2230623897.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,2,20000001,30000000,20.000001,30.0,chr17:20.0-30.0 Mb,10000000,25000000.5,94987271,2215623897,2263.1175325,17,2240623897.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,3,30000001,40000000,30.000001,40.0,chr17:30.0-40.0 Mb,10000000,35000000.5,94987271,2215623897,2263.1175325,17,2250623897.5,0.4444444444444444,0.17568209223157663,4.444444444444445,1.7568209223157663,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,4,40000001,50000000,40.000001,50.0,chr17:40.0-50.0 Mb,10000000,45000000.5,94987271,2215623897,2263.1175325,17,2260623897.5,0.5555555555555556,0.2939723678960657,5.555555555555555,2.939723678960656,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,5,50000001,60000000,50.000001,60.0,chr17:50.0-60.0 Mb,10000000,55000000.5,94987271,2215623897,2263.1175325,17,2270623897.5,0.5555555555555556,0.2421610524189263,5.555555555555555,2.4216105241892634,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,6,60000001,70000000,60.000001,70.0,chr17:60.0-70.0 Mb,10000000,65000000.5,94987271,2215623897,2263.1175325,17,2280623897.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,7,70000001,80000000,70.000001,80.0,chr17:70.0-80.0 Mb,10000000,75000000.5,94987271,2215623897,2263.1175325,17,2290623897.5,0.2222222222222222,0.2222222222222222,2.2222222222222223,2.2222222222222223,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,8,80000001,90000000,80.000001,90.0,chr17:80.0-90.0 Mb,10000000,85000000.5,94987271,2215623897,2263.1175325,17,2300623897.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr17,9,90000001,94987271,90.000001,94.987271,chr17:90.0-95.0 Mb,4987271,92493636.0,94987271,2215623897,2263.1175325,17,2308117533.0,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,0,1,10000000,1e-06,10.0,chr18:0.0-10.0 Mb,10000000,5000000.5,90702639,2310611168,2355.9624875,18,2315611168.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,1,10000001,20000000,10.000001,20.0,chr18:10.0-20.0 Mb,10000000,15000000.5,90702639,2310611168,2355.9624875,18,2325611168.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,2,20000001,30000000,20.000001,30.0,chr18:20.0-30.0 Mb,10000000,25000000.5,90702639,2310611168,2355.9624875,18,2335611168.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,3,30000001,40000000,30.000001,40.0,chr18:30.0-40.0 Mb,10000000,35000000.5,90702639,2310611168,2355.9624875,18,2345611168.5,1.1111111111111112,0.20030840419244386,11.11111111111111,2.0030840419244385,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,4,40000001,50000000,40.000001,50.0,chr18:40.0-50.0 Mb,10000000,45000000.5,90702639,2310611168,2355.9624875,18,2355611168.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,5,50000001,60000000,50.000001,60.0,chr18:50.0-60.0 Mb,10000000,55000000.5,90702639,2310611168,2355.9624875,18,2365611168.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,6,60000001,70000000,60.000001,70.0,chr18:60.0-70.0 Mb,10000000,65000000.5,90702639,2310611168,2355.9624875,18,2375611168.5,0.3333333333333333,0.23570226039551587,3.3333333333333335,2.3570226039551585,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,7,70000001,80000000,70.000001,80.0,chr18:70.0-80.0 Mb,10000000,75000000.5,90702639,2310611168,2355.9624875,18,2385611168.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,8,80000001,90000000,80.000001,90.0,chr18:80.0-90.0 Mb,10000000,85000000.5,90702639,2310611168,2355.9624875,18,2395611168.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr18,9,90000001,90702639,90.000001,90.702639,chr18:90.0-90.7 Mb,702639,90351320.0,90702639,2310611168,2355.9624875,18,2400962488.0,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,0,1,10000000,1e-06,10.0,chr19:0.0-10.0 Mb,10000000,5000000.5,61431566,2401313807,2432.02959,19,2406313807.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,1,10000001,20000000,10.000001,20.0,chr19:10.0-20.0 Mb,10000000,15000000.5,61431566,2401313807,2432.02959,19,2416313807.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,2,20000001,30000000,20.000001,30.0,chr19:20.0-30.0 Mb,10000000,25000000.5,61431566,2401313807,2432.02959,19,2426313807.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,3,30000001,40000000,30.000001,40.0,chr19:30.0-40.0 Mb,10000000,35000000.5,61431566,2401313807,2432.02959,19,2436313807.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,4,40000001,50000000,40.000001,50.0,chr19:40.0-50.0 Mb,10000000,45000000.5,61431566,2401313807,2432.02959,19,2446313807.5,0.6666666666666666,0.23570226039551587,6.666666666666667,2.3570226039551585,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,5,50000001,60000000,50.000001,60.0,chr19:50.0-60.0 Mb,10000000,55000000.5,61431566,2401313807,2432.02959,19,2456313807.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr19,6,60000001,61431566,60.000001,61.431566,chr19:60.0-61.4 Mb,1431566,60715783.5,61431566,2401313807,2432.02959,19,2462029590.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,0,1,10000000,1e-06,10.0,chr2:0.0-10.0 Mb,10000000,5000000.5,182113224,195471971,286.528583,2,200471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,1,10000001,20000000,10.000001,20.0,chr2:10.0-20.0 Mb,10000000,15000000.5,182113224,195471971,286.528583,2,210471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,2,20000001,30000000,20.000001,30.0,chr2:20.0-30.0 Mb,10000000,25000000.5,182113224,195471971,286.528583,2,220471971.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,3,30000001,40000000,30.000001,40.0,chr2:30.0-40.0 Mb,10000000,35000000.5,182113224,195471971,286.528583,2,230471971.5,0.6666666666666666,0.28867513459481287,6.666666666666667,2.886751345948129,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,4,40000001,50000000,40.000001,50.0,chr2:40.0-50.0 Mb,10000000,45000000.5,182113224,195471971,286.528583,2,240471971.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,5,50000001,60000000,50.000001,60.0,chr2:50.0-60.0 Mb,10000000,55000000.5,182113224,195471971,286.528583,2,250471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,6,60000001,70000000,60.000001,70.0,chr2:60.0-70.0 Mb,10000000,65000000.5,182113224,195471971,286.528583,2,260471971.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,7,70000001,80000000,70.000001,80.0,chr2:70.0-80.0 Mb,10000000,75000000.5,182113224,195471971,286.528583,2,270471971.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,8,80000001,90000000,80.000001,90.0,chr2:80.0-90.0 Mb,10000000,85000000.5,182113224,195471971,286.528583,2,280471971.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,9,90000001,100000000,90.000001,100.0,chr2:90.0-100.0 Mb,10000000,95000000.5,182113224,195471971,286.528583,2,290471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,10,100000001,110000000,100.000001,110.0,chr2:100.0-110.0 Mb,10000000,105000000.5,182113224,195471971,286.528583,2,300471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,11,110000001,120000000,110.000001,120.0,chr2:110.0-120.0 Mb,10000000,115000000.5,182113224,195471971,286.528583,2,310471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,12,120000001,130000000,120.000001,130.0,chr2:120.0-130.0 Mb,10000000,125000000.5,182113224,195471971,286.528583,2,320471971.5,0.4444444444444444,0.17568209223157663,4.444444444444445,1.7568209223157663,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,13,130000001,140000000,130.000001,140.0,chr2:130.0-140.0 Mb,10000000,135000000.5,182113224,195471971,286.528583,2,330471971.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,14,140000001,150000000,140.000001,150.0,chr2:140.0-150.0 Mb,10000000,145000000.5,182113224,195471971,286.528583,2,340471971.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,15,150000001,160000000,150.000001,160.0,chr2:150.0-160.0 Mb,10000000,155000000.5,182113224,195471971,286.528583,2,350471971.5,0.5555555555555556,0.29397236789606557,5.555555555555555,2.939723678960656,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,16,160000001,170000000,160.000001,170.0,chr2:160.0-170.0 Mb,10000000,165000000.5,182113224,195471971,286.528583,2,360471971.5,0.7777777777777778,0.32394177193585005,7.777777777777778,3.2394177193585008,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,17,170000001,180000000,170.000001,180.0,chr2:170.0-180.0 Mb,10000000,175000000.5,182113224,195471971,286.528583,2,370471971.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr2,18,180000001,182113224,180.000001,182.113224,chr2:180.0-182.1 Mb,2113224,181056612.5,182113224,195471971,286.528583,2,376528583.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,0,1,10000000,1e-06,10.0,chr3:0.0-10.0 Mb,10000000,5000000.5,160039680,377585195,457.605035,3,382585195.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,1,10000001,20000000,10.000001,20.0,chr3:10.0-20.0 Mb,10000000,15000000.5,160039680,377585195,457.605035,3,392585195.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,2,20000001,30000000,20.000001,30.0,chr3:20.0-30.0 Mb,10000000,25000000.5,160039680,377585195,457.605035,3,402585195.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,3,30000001,40000000,30.000001,40.0,chr3:30.0-40.0 Mb,10000000,35000000.5,160039680,377585195,457.605035,3,412585195.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,4,40000001,50000000,40.000001,50.0,chr3:40.0-50.0 Mb,10000000,45000000.5,160039680,377585195,457.605035,3,422585195.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,5,50000001,60000000,50.000001,60.0,chr3:50.0-60.0 Mb,10000000,55000000.5,160039680,377585195,457.605035,3,432585195.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,6,60000001,70000000,60.000001,70.0,chr3:60.0-70.0 Mb,10000000,65000000.5,160039680,377585195,457.605035,3,442585195.5,0.1111111111111111,0.1111111111111111,1.1111111111111112,1.1111111111111112,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,7,70000001,80000000,70.000001,80.0,chr3:70.0-80.0 Mb,10000000,75000000.5,160039680,377585195,457.605035,3,452585195.5,0.0,0.0,0.0,0.0,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,8,80000001,90000000,80.000001,90.0,chr3:80.0-90.0 Mb,10000000,85000000.5,160039680,377585195,457.605035,3,462585195.5,0.2222222222222222,0.1469861839480328,2.2222222222222223,1.469861839480328,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,9,90000001,100000000,90.000001,100.0,chr3:90.0-100.0 Mb,10000000,95000000.5,160039680,377585195,457.605035,3,472585195.5,0.4444444444444444,0.17568209223157663,4.444444444444445,1.7568209223157663,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,10,100000001,110000000,100.000001,110.0,chr3:100.0-110.0 Mb,10000000,105000000.5,160039680,377585195,457.605035,3,482585195.5,0.4444444444444444,0.2421610524189263,4.444444444444445,2.4216105241892634,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
Embryoblast,chr3,11,110000001,120000000,110.000001,120.0,chr3:110.0-120.0 Mb,10000000,115000000.5,160039680,377585195,457.605035,3,492585195.5,0.3333333333333333,0.16666666666666666,3.3333333333333335,1.6666666666666667,444,9,10000000,Mouse,TabMur,Mouse (TabMur),#f0c4a6
